,log2fold,pval_adj
EXOSC8,0.4046248495578766,1.0
WASF2,0.15289507806301117,1.0
MAP4K3,1.3193985223770142,1.0
ANKRD10,0.46610403060913086,1.0
CD151,0.6179113984107971,1.0
HAUS2,0.3463711142539978,1.0
DKC1,0.8838196992874146,1.0
COA8,0.7968051433563232,1.0
CCNC,0.4907580614089966,1.0
UBA52,0.030293388292193413,1.0
ADIPOR2,0.47281381487846375,1.0
GRAMD2B,1.004280924797058,1.0
AGAP1,0.8384727239608765,1.0
ACTB,0.08213251829147339,1.0
TSC22D3,0.06193440034985542,1.0
FBXO28,0.7266831398010254,1.0
RASSF7,0.7266831398010254,1.0
RUNX1,0.2119799703359604,1.0
SUMF1,0.6045539379119873,1.0
ABHD3,0.8096380829811096,1.0
TXNL4A,0.20353847742080688,1.0
COG3,0.31788453459739685,1.0
SETBP1,0.6872211694717407,1.0
SLC4A7,0.6596490740776062,1.0
TFG,0.6307815909385681,1.0
FAM217B,0.7969673275947571,1.0
PXN,0.34825006127357483,1.0
AGO4,0.6869778633117676,1.0
SAMD9,0.46444159746170044,1.0
SCLT1,0.37576043605804443,1.0
NUTM2A-AS1,0.42040935158729553,1.0
EIF4E2,0.4670731723308563,1.0
IGBP1,0.2596244215965271,1.0
TMED2,0.26135092973709106,1.0
SH3BP5-AS1,24.8588809967041,1.0
APOBEC3F,24.8588809967041,1.0
FAU,0.032770588994026184,1.0
A2M-AS1,24.8588809967041,1.0
HSPBAP1,24.8588809967041,1.0
UTP14A,24.8588809967041,1.0
IFI44,2.0054328441619873,1.0
PCBP2,0.1692107766866684,1.0
FRYL,0.27051663398742676,1.0
ZNF506,0.9393033385276794,1.0
PRDM4,1.3793281316757202,1.0
ANKRD27,1.9327731132507324,1.0
PAXIP1-AS1,1.9327731132507324,1.0
CCZ1B,1.9327731132507324,1.0
SARS,0.5397129058837891,1.0
MANEA-DT,1.8564311265945435,1.0
DHDDS,1.8564311265945435,1.0
SZT2,1.8564311265945435,1.0
GFPT1,0.5572494864463806,1.0
TGIF2,1.8564311265945435,1.0
PSMG4,0.642289936542511,1.0
SUMO3,0.2617433965206146,1.0
TMED10,0.14770358800888062,1.0
SCMH1,1.2648184299468994,1.0
LGALS3,0.8729128837585449,1.0
OPTN,0.21436075866222382,1.0
RBM6,0.3098119795322418,1.0
ST8SIA4,0.5477312803268433,1.0
RIN3,0.5047389268875122,1.0
SCFD2,0.733904242515564,1.0
SIK2,1.204168438911438,1.0
ORMDL2,1.204168438911438,1.0
NEDD1,0.733904242515564,1.0
PLOD1,1.204168438911438,1.0
PCNX4,0.9495326280593872,1.0
SHISA5,0.1798689067363739,1.0
ANKRD44,0.18133851885795593,1.0
HDAC2,0.5514305830001831,1.0
RPS19,0.031675249338150024,1.0
RPUSD3,0.8991270661354065,1.0
APBA2,0.4347496032714844,1.0
INTS8,0.9387056231498718,1.0
ZNF394,0.3438063859939575,1.0
TMBIM6,0.15171213448047638,1.0
SUGP2,0.7615589499473572,1.0
ZNF664,1.00481116771698,1.0
ZNF511,0.46618080139160156,1.0
SLC25A24,0.8780556917190552,1.0
TRBV7-6,1.1122760772705078,1.0
COX17,0.350332111120224,1.0
TARDBP,0.6150904893875122,1.0
SLC9A9,0.5711572170257568,1.0
CLIC3,0.42264530062675476,1.0
MRPS26,0.7183670997619629,1.0
ANAPC15,0.2513897120952606,1.0
TMEM205,0.7183670997619629,1.0
HOTAIRM1,0.5629998445510864,1.0
C2CD5,0.8128678202629089,1.0
HEXA,0.3512115776538849,1.0
SYNGR2,0.2573312222957611,1.0
BID,0.6494265794754028,1.0
RALY,0.153246209025383,1.0
SCAPER,0.2616453468799591,1.0
MAP2K1,0.699317216873169,1.0
TMPO,0.41546979546546936,1.0
USP36,0.35392022132873535,1.0
ETNK1,0.3084825277328491,1.0
ABHD14A,0.2548474073410034,1.0
NBPF14,0.7624622583389282,1.0
MOB3A,0.7624622583389282,1.0
TBC1D17,0.7624622583389282,1.0
ANXA1,0.12958744168281555,1.0
CHKB,0.7100552320480347,1.0
MAP4,0.14784663915634155,1.0
USP24,0.4066091775894165,1.0
RMC1,0.6572902798652649,1.0
TRPT1,0.5881943106651306,1.0
EPC1,0.12603916227817535,1.0
PICALM,0.27565932273864746,1.0
CA5B,0.3434957265853882,1.0
NDUFA3,0.18269950151443481,1.0
ACAD11,2.6580958366394043,1.0
MEX3C,2.7203798294067383,1.0
FANCD2,2.5656578540802,1.0
RIC3,2.5656578540802,1.0
SLC12A9,2.5656578540802,1.0
COX18,2.5656578540802,1.0
STK3,2.5656578540802,1.0
GSK3B,0.39096978306770325,1.0
LINC01138,0.18172165751457214,1.0
DDX20,1.5788390636444092,1.0
RAB1A,0.17718403041362762,1.0
CDC26,0.44524961709976196,1.0
EMC3,0.4217919409275055,1.0
ABHD17A,0.16340206563472748,1.0
DNAJB1,0.14270024001598358,1.0
ANKRD28,0.5112788677215576,1.0
ELAVL1,1.3955450057983398,1.0
RNF2,1.3955450057983398,1.0
MXRA7,1.3955450057983398,1.0
TRIM23,1.3955450057983398,1.0
CRTAM,0.2716234624385834,1.0
HSPB11,0.32813748717308044,1.0
UNC45A,1.0371067523956299,1.0
CMTR1,1.2735038995742798,1.0
PPP2R2B,0.2456752359867096,1.0
GLOD4,0.6269433498382568,1.0
ILKAP,0.4358431398868561,1.0
PIGK,1.2063640356063843,1.0
TRMU,0.980318546295166,1.0
CDC16,0.980318546295166,1.0
MED9,0.980318546295166,1.0
SAMD9L,0.980318546295166,1.0
MBTD1,0.980318546295166,1.0
ZBTB17,0.980318546295166,1.0
GTF2A1,1.1361043453216553,1.0
HSH2D,0.7266831398010254,1.0
POLR1D,0.21500840783119202,1.0
MAN1A1,0.8054742217063904,1.0
TXK,0.9961032271385193,1.0
THAP7,0.9674884676933289,1.0
SAR1A,0.4982231855392456,1.0
MCL1,0.2294740080833435,1.0
ILF3-DT,0.5921919345855713,1.0
EPG5,0.8750375509262085,1.0
TMEM135,0.757736325263977,1.0
C8orf33,0.8750375509262085,1.0
NABP2,0.757736325263977,1.0
PSAP,0.14386898279190063,1.0
HIST3H2A,0.7335411906242371,1.0
OGT,0.3211597502231598,1.0
PTP4A2,0.12276371568441391,1.0
HNRNPU,0.12617334723472595,1.0
SMAD5,0.5566616058349609,1.0
GTDC1,0.45281288027763367,1.0
GOLGB1,0.26248642802238464,1.0
RHEB,0.497199684381485,1.0
RWDD1,0.09528453648090363,1.0
ZBTB24,0.5220863819122314,1.0
DCUN1D1,0.6394947171211243,1.0
TMEM59,0.10985963046550751,1.0
TMSB10,0.04534055292606354,1.0
LPAR6,0.44346150755882263,1.0
CD302,24.66352081298828,1.0
DISP1,24.66352081298828,1.0
AC092279.1,24.66352081298828,1.0
TGDS,24.889665603637695,1.0
OGFOD2,24.66352081298828,1.0
VAT1,24.66352081298828,1.0
VIPAS39,24.66352081298828,1.0
CD27-AS1,24.66352081298828,1.0
AC091814.1,24.66352081298828,1.0
AP2M1,0.1626565009355545,1.0
SRSF2,0.24581868946552277,1.0
TMEM131L,0.5240610241889954,1.0
IDI1,0.43599560856819153,1.0
SENP7,0.4474846422672272,1.0
TRMT44,1.8564311265945435,1.0
TMED1,1.7998144626617432,1.0
TGFBR1,1.7998144626617432,1.0
PSMB9,0.09136717766523361,1.0
STX10,0.32576653361320496,1.0
UPRT,1.7998144626617432,1.0
C11orf98,1.7998144626617432,1.0
TRAV30,1.7162071466445923,1.0
CCDC92,1.7162071466445923,1.0
ISOC1,1.7162071466445923,1.0
SEC24A,1.7162071466445923,1.0
