,log2fold,pval_adj
KDM5B,0.7124062180519104,1.0
CLK4,0.4777432680130005,1.0
LARP4B,0.7066148519515991,1.0
ACADM,0.7503266930580139,1.0
OGT,0.34487831592559814,1.0
SCAF8,0.5466771125793457,1.0
HSPB11,0.47242647409439087,1.0
H2AFY,0.35856086015701294,1.0
FAM204A,0.4728209674358368,1.0
CCNB1IP1,0.8969607353210449,1.0
RNF146,0.7866113781929016,1.0
MON2,0.4753750264644623,1.0
ATP8A1,0.6832412481307983,1.0
KTN1,0.23971453309059143,1.0
CYBA,0.12010972946882248,1.0
NAGK,0.8212153911590576,1.0
RBM14,0.4828197658061981,1.0
TAF11,0.52688068151474,1.0
MT1X,0.6155320405960083,1.0
ENO2,0.5404798984527588,1.0
LTV1,0.813341498374939,1.0
SETDB2,0.5881346464157104,1.0
USP9X,0.5036320686340332,1.0
NDUFA5,0.45708784461021423,1.0
ING1,0.6343153119087219,1.0
NSF,0.6370421648025513,1.0
LYST,0.5129588842391968,1.0
SGK3,0.6548241972923279,1.0
AC119396.1,2.2640838623046875,1.0
PPP3R1,0.34971883893013,1.0
DYNC1LI2,0.8916211128234863,1.0
MPST,0.6770949363708496,1.0
TDP2,0.7087256908416748,1.0
MGLL,1.810640573501587,1.0
POLL,2.1707561016082764,1.0
CS,0.5387343764305115,1.0
JHY,1.5373854637145996,1.0
DNTTIP1,1.5373854637145996,1.0
LRRC28,1.5373854637145996,1.0
CMAS,1.1984052658081055,1.0
FOXK1,1.7377408742904663,1.0
STAG1,0.3154844641685486,1.0
WWC3,1.4601508378982544,1.0
GALK1,1.4601508378982544,1.0
LYPLAL1,1.4601508378982544,1.0
GABARAPL2,0.28471067547798157,1.0
KLHL20,0.6734122633934021,1.0
HEIH,1.6460548639297485,1.0
TOGARAM2,1.9120856523513794,1.0
CEP250,1.1528555154800415,1.0
MTX3,1.1213570833206177,1.0
CD151,0.8750530481338501,1.0
GLRX2,1.3906452655792236,1.0
HNRNPA3,0.18953761458396912,1.0
SPEF2,0.8048545718193054,1.0
SP3,0.4388631284236908,1.0
TPRA1,1.1160838603973389,1.0
NCLN,1.1160838603973389,1.0
LINC02422,1.204848289489746,1.0
TBCA,0.32218772172927856,1.0
PPARD,1.2076654434204102,1.0
USP20,0.7377783060073853,1.0
CMTM7,0.4311475157737732,1.0
ITGB2,0.2763286828994751,1.0
ATP5F1B,0.2147737443447113,1.0
PDCD4,0.18402515351772308,1.0
LINC01128,1.0691043138504028,1.0
RRP15,0.9821990728378296,1.0
GSKIP,0.9821990728378296,1.0
TRIM38,0.568998396396637,1.0
CSNK1G2,0.5821667313575745,1.0
