standard_gene_names,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig,-log10_FDR
RPL10A,16845,UL1,ENSG00000198755,0.0080471726218659,2.896755448605042e-226,3.1076392452634896e-222,398,1,221.50756940263975
RPS18,18068,D6S218E,ENSG00000231500,0.0078197694255824,4.242266026100298e-222,2.2755514964002003e-218,401,1,217.64291333183442
RPL8,10410,RPL8,ENSG00000161016,0.007274619055603,5.919395637352527e-202,2.116775879917264e-198,398,1,197.67432512179533
RPL10,8839,MRXS35,ENSG00000147403,0.0065527766422737,2.8966499968072513e-195,7.768815291437047e-192,401,1,191.1096452040588
RPS20,233,US10,ENSG00000008988,0.0060402759683062,7.830684865064482e-116,5.600505815494117e-113,342,1,112.25177274746565
EEF1G,18676,EEF1G,ENSG00000254772,0.0053665596836556,3.309474965535053e-124,3.2276406754781864e-121,384,1,120.49111482009097
MT-ND4,16915,MT-ND4,ENSG00000198886,0.0051083896145388,6.731975377617917e-98,3.61103159255425e-95,364,1,94.44236871195757
MT-ND3,16890,MT-ND3,ENSG00000198840,0.0047951573269621,1.5236346377058695e-132,1.8161724881453965e-129,394,1,128.74084290741607
RPLP0,1813,RPLP0,ENSG00000089157,0.0047861543342359,2.328726514553084e-158,4.163763008020915e-155,401,1,154.38051399751834
RPL36A,18321,L36A,ENSG00000241343,0.0047252081783872,9.005442375869304e-123,7.431568139101992e-120,398,1,119.12891953586242
RPL30,9842,EL30,ENSG00000156482,0.0045930621518458,1.9947930031959257e-142,2.6750174172857366e-139,401,1,138.57267338590202
RPL21,5175,L21,ENSG00000122026,0.0044451973512959,8.189320919365475e-118,6.275359630210915e-115,391,1,114.202361380454
RPL14,15987,CTG-B33,ENSG00000188846,0.0043226607571218,6.952485048900759e-99,3.925592610768807e-96,401,1,95.40609477250864
TMSB4X,17362,TMSB4X,ENSG00000205542,0.0043090836068341,2.4777957789257177e-113,1.661362069769694e-110,401,1,109.7795357090494
RPS15,4358,RPS15,ENSG00000115268,0.0041494493807045,3.2947731563799423e-124,3.2276406754781864e-121,401,1,120.49111482009097
RPL13,11901,D16S444E,ENSG00000167526,0.004118737715884,2.755189091029628e-123,2.4631390473804872e-120,401,1,119.60851107098446
RPL18,853,DBA18,ENSG00000063177,0.0039718410186469,2.1004383668792812e-112,1.325500164698878e-109,400,1,108.877620213968
RPL37A,16561,RPL37A,ENSG00000197756,0.0039331686294558,2.204943068558644e-108,1.3141460688609516e-105,398,1,104.8813563597575
FZD3,2873,FZ-3,ENSG00000104290,0.0037192339077591,0.0007450685462092,0.0091769177539988,8,1,2.0373031605419856
NRXN1,14280,PTHSL2,ENSG00000179915,0.0035334782941,0.0040510160729343,0.0361558239853909,7,1,1.4418217365161996
RPS23,15509,RPS23,ENSG00000186468,0.0034960114822126,2.538160596089001e-84,1.1345577864517838e-81,401,1,80.94517337928718
RPS14,11199,RPS14,ENSG00000164587,0.0034385340474545,2.309267552517127e-88,1.1797058239716065e-85,400,1,84.92822627655299
RPS4X,16645,CCG2,ENSG00000198034,0.0033557409806144,7.093546338872871e-88,3.308676744496876e-85,401,1,84.48034566104775
MLH3,4892,MLH3,ENSG00000119684,0.0033550169318914,7.053565772212519e-05,0.0012087963834552,12,1,2.9176468480136704
ZNF254,17521,ZNF539,ENSG00000213096,0.0032962553880431,0.0005110698232965,0.0066296941527516,11,1,2.178506506412136
CCDC30,15494,PFDN6L,ENSG00000186409,0.0032088098426659,0.0020408099553998,0.0213806730483691,6,1,1.6699786276308897
MT-ND2,16849,MT-ND2,ENSG00000198763,0.0032071473266795,7.017543063462905e-56,2.2142412348479433e-53,363,1,52.65477506581679
RPS3A,8584,FTE1,ENSG00000145425,0.0031966289691627,2.9516349066124923e-88,1.4393245126426735e-85,400,1,84.84184127822378
S100A6,16620,CACY,ENSG00000197956,0.0031636118770278,4.916931431453947e-38,1.0144007768584219e-35,377,1,34.993790426866525
ZNF543,14033,ZNF543,ENSG00000178229,0.0031271837651729,0.003283328721322,0.0307092855469421,8,1,1.5127302873221533
RPS13,3766,RPS13,ENSG00000110700,0.003115714804044,6.704752571156652e-79,2.6640216882729094e-76,401,1,75.57446224381897
RPS29,17593,US14,ENSG00000213741,0.003113242846326,5.364888160153573e-75,2.055518577933126e-72,401,1,71.68707859367936
VIM,453,VIM,ENSG00000026025,0.003041792188199,4.040479126442793e-83,1.733850402739131e-80,394,1,79.76098837633363
RPS19,3067,RPS19,ENSG00000105372,0.0030149244645289,9.581452375879948e-81,3.953454657247696e-78,401,1,77.40302323782514
RPL9,10916,UL6,ENSG00000163682,0.0029343030601739,6.554614637057333e-63,2.2683195427855182e-60,400,1,59.64429576552286
MT-CO3,16946,MT-CO3,ENSG00000198938,0.0029168839007616,9.199343141475413e-53,2.5971198216249533e-50,400,1,49.58550801314694
RPL29,10532,RPL29,ENSG00000162244,0.0029058341681957,1.167760942588665e-56,3.9149185600284997e-54,400,1,53.407277267909514
ATP5F1E,5410,ATP5F1E,ENSG00000124172,0.002880172722597,5.013382571847484e-63,1.79278560769266e-60,389,1,59.74647164293258
SCRN1,7131,SCRN1,ENSG00000136193,0.0028507525430006,0.0019055039826356,0.0200807924614095,17,1,1.6972191523424445
KNOP1,2819,C16ORF88,ENSG00000103550,0.0028504267334938,0.0029268046063207,0.028022306672332,10,1,1.552496118378104
ZEB2,12388,SMADIP1,ENSG00000169554,0.0028455981186458,0.0001361178737864,0.0021569757015963,49,1,2.666154747211819
GAPDH,3880,GAPDH,ENSG00000111640,0.0027672928594744,1.417275994579524e-20,1.4343902707404842e-18,388,1,17.843332669191867
RPS15A,6799,RPS15A,ENSG00000134419,0.0027160881983669,1.4595781118114318e-56,4.74495575257971e-54,401,1,53.32376783307864
TANC2,12688,TANC2,ENSG00000170921,0.0026722631796642,4.876806154819947e-10,2.1181528918586392e-08,54,1,7.674042694986777
MT-CO1,16868,MT-CO1,ENSG00000198804,0.0026591673419065,2.5443232841498455e-54,7.798714340674156e-52,401,1,51.10797698715211
RPS9,12676,US4,ENSG00000170889,0.0026059635542333,4.588021419659299e-53,1.3672303830584713e-50,400,1,49.864158299140435
RPL23,5622,RPL23,ENSG00000125691,0.0025933747147691,6.602151693956212e-38,1.336375157976646e-35,290,1,34.87407160610629
GDPD1,9564,GDE4,ENSG00000153982,0.0025422163307666,0.0055819057606913,0.0466739555734193,8,1,1.3309253915101258
SPAST,409,SPAST,ENSG00000021574,0.00251448996689,0.0010592057705473,0.0123574746514291,23,1,1.908070271723407
LRRC57,14432,LRRC57,ENSG00000180979,0.0024611893154325,0.0004648349627824,0.0061112125989334,21,1,2.213872607633863
MT-CYB,16830,MT-CYB,ENSG00000198727,0.0024316262838522,1.4301453204361598e-44,3.568046278520726e-42,397,1,41.44756952134304
RPS6,7313,ES6,ENSG00000137154,0.0024222258915033,3.0096766652156863e-47,7.875075918154607e-45,401,1,44.103745250785764
PUS3,3703,MRT55,ENSG00000110060,0.0024182059698634,0.0022635724703362,0.0230394738726446,18,1,1.6375274426453597
TRPS1,2904,GC79,ENSG00000104447,0.0023820707979409,0.0013101180593658,0.0147791235971365,23,1,1.8303513188649159
RPLP1,7435,LP1,ENSG00000137818,0.0023557877451404,6.6445980672672795e-53,1.9265742720444157e-50,401,1,49.715214243688465
CD52,12370,HE5,ENSG00000169442,0.0023404976661585,1.7885799087338566e-20,1.7932603047567114e-18,326,1,17.746356664863853
RPL38,13119,EL38,ENSG00000172809,0.0023404738019565,2.5803770028272978e-45,6.591020115793155e-43,394,1,42.181047362891064
FAU,9132,FAU,ENSG00000149806,0.0022976972721517,1.0331449503659478e-42,2.4094737016360622e-40,400,1,39.61807780947345
CYBA,693,P22-PHOX,ENSG00000051523,0.002287750105465,4.819200179776461e-38,1.0137329319341544e-35,346,1,34.994076444868796
MT-ND5,16857,MT-ND5,ENSG00000198786,0.0022770860847437,5.1400253522530974e-36,9.03970360311004e-34,371,1,33.04384580908703
RPL28,3465,EL28,ENSG00000108107,0.0022592338503447,5.682347169757098e-37,1.06947755152902e-34,401,1,33.97082832689366
MT-ATP6,16923,MT-ATP6,ENSG00000198899,0.0022338596301655,2.3751657984098e-36,4.246796447556722e-34,397,1,33.37193855460184
RPL27,6365,L27,ENSG00000131469,0.002201764773445,8.0187119893905e-35,1.3874958422932468e-32,394,1,31.857768309590373
S100A11,10763,HEL-S-43,ENSG00000163191,0.0021978271814684,2.7213635987789898e-21,2.9194788687701e-19,240,1,18.534694663831004
SLC16A7,4789,SLC16A7,ENSG00000118596,0.002196219014494,5.2181441556714255e-06,0.0001203876354882,57,1,3.9194181153621943
RPS27,13986,ES27,ENSG00000177954,0.0021571594283467,9.547589653832472e-37,1.7659748587295647e-34,401,1,33.753015483540295
RPS21,12910,HLDF,ENSG00000171858,0.0021450371293355,1.2400406856791646e-43,3.0234446536286536e-41,401,1,40.51949797706421
RPL22,4518,EL22,ENSG00000116251,0.0021397895885236,7.444997743258738e-38,1.4790728849940696e-35,396,1,34.830010424535345
CLEC12A,13012,CD371,ENSG00000172322,0.0021274265121011,0.0025831398404002,0.0253772199705258,17,1,1.5955559558263954
TPT1,6622,TCTP,ENSG00000133112,0.0021092060423848,1.7914685987953876e-51,4.8047187819692295e-49,401,1,48.31833202631241
RPS3,9061,US3,ENSG00000149273,0.0020822764483473,2.2261995077802803e-40,4.975555899888927e-38,401,1,37.30315839014096
DTYMK,12129,PP3731,ENSG00000168393,0.0020806978146235,4.760910384506461e-05,0.0008598492694441,30,1,3.06557767339132
GPHN,12874,GEPH,ENSG00000171723,0.0020570123236473,2.2034499716884826e-07,6.303629679006411e-06,73,1,5.200409308381456
HDHD5,1088,CECR5,ENSG00000069998,0.0020404085516929,0.0014425371641273,0.015970628170029,18,1,1.796678001493827
TMEM260,1102,C14ORF101,ENSG00000070269,0.0020379068122969,0.0057301451072495,0.0477625255524356,27,1,1.3209127169606127
RPL23A,16706,RPL23A,ENSG00000198242,0.0020369357200124,1.4190824423433095e-34,2.3787369439779726e-32,398,1,31.623653582382858
RAB40C,16512,RARL,ENSG00000197562,0.0020034958918889,0.0025460944898366,0.0251514748498785,12,1,1.5994365433959705
YBX1,952,EFI-A,ENSG00000065978,0.0019946246460124,1.3579442226480952e-27,1.867695592380611e-25,339,1,24.728693906115737
S100A10,16558,GP11,ENSG00000197747,0.0019796483357009,5.294340570596569e-28,7.573024752181333e-26,377,1,25.120730623695895
MVK,3795,LRBP,ENSG00000110921,0.0019792906547847,0.0009160291808217,0.0109312136283152,19,1,1.961331618213112
ROGDI,1019,ROGD1,ENSG00000067836,0.0019710974560843,0.0027168774053539,0.0264248964683928,18,1,1.5779867055642935
ZNF136,16285,ZNF136,ENSG00000196646,0.0019688289612531,0.0003652696918614,0.0049899084214931,32,1,2.3019074247984874
NACA,16251,NACA,ENSG00000196531,0.0019636725075542,1.1779372031548825e-32,1.8583691640361153e-30,400,1,29.730868009406738
FOXK1,11285,FOXK1,ENSG00000164916,0.0019568428397178,0.000599433202067,0.0076013231581273,23,1,2.119110803738049
AQR,412,IBP160,ENSG00000021776,0.0019515026793923,0.0006605905180121,0.0082404826479466,43,1,2.0840473507784565
ANKRD13C,4769,DJ677H15.3,ENSG00000118454,0.001942297650708,1.2770349165037916e-05,0.0002696856414222,54,1,3.569142175597935
RPL17,19067,RPL17,ENSG00000265681,0.0019341758882018,5.957392247935351e-21,6.145279234216388e-19,401,1,18.21145837850184
RAB10,1631,RAB10,ENSG00000084733,0.001919075846672,7.461407564928843e-10,3.151416549470734e-08,103,1,7.501494188644417
TUSC2,4244,PDAP2,ENSG00000114383,0.0018882470374757,4.326737637746817e-06,0.0001015694559688,66,1,3.9932368737307473
GOT1,4953,AST1,ENSG00000120053,0.0018835671778236,0.00298665586305,0.0283547292909745,28,1,1.5473744946660162
CKAP4,7098,CLIMP-63,ENSG00000136026,0.001871320216552,0.0038285350156408,0.0345728313533627,23,1,1.4612650523121078
PLEKHA1,3410,PLEKHA1,ENSG00000107679,0.0018710483397756,1.9042666808752916e-05,0.0003790161957779,49,1,3.4213422317557
RPL37,8599,L37,ENSG00000145592,0.0018621807049337,4.7952210666159117e-39,1.02886263205311e-36,401,1,35.987642605921494
NUBPL,9265,MC1DN21,ENSG00000151413,0.0018517471849918,0.0040839844068334,0.0363291747234737,20,1,1.4397444677335516
ANK3,9236,ANK3,ENSG00000151150,0.0018392605537717,4.4582672495649395e-09,1.696038689834492e-07,110,1,6.770564244891821
RCC1L,19407,WBSCR16,ENSG00000274523,0.0018329337239265,0.0030125750252194,0.0285502693202776,20,1,1.5443897906139739
RPL15,13449,RPYL10,ENSG00000174748,0.0018264619769617,2.453000514756816e-29,3.6049026742891946e-27,397,1,26.443106455934767
TPGS1,8067,TPGS1,ENSG00000141933,0.0018053363109457,0.0001027724308776,0.001688426705138,58,1,2.77251778740939
THAP5,13946,THAP5,ENSG00000177683,0.0017989395807186,0.0021910385743171,0.0226231586383772,36,1,1.6454467591166027
CLIC1,17591,CL1C1,ENSG00000213719,0.0017955383597231,6.106862235264909e-25,7.799335483324041e-23,341,1,22.107942398363313
S100A4,16134,CAPL,ENSG00000196154,0.0017862560816957,2.2217281108587483e-16,1.7024785123780464e-14,395,1,13.768918360774668
TRIM56,12454,RNF109,ENSG00000169871,0.0017705544829368,0.0044605762245374,0.039159624989229,40,1,1.4071614758548123
RPS4Y1,6099,RPS4Y,ENSG00000129824,0.0017684454935184,8.22874326356629e-21,8.407424545860874e-19,345,1,18.07533702165987
ATXN10,6217,HUMEEP,ENSG00000130638,0.0017640014411881,6.745967983597658e-05,0.001168537421061,64,1,2.9323573752699787
ACTB,1312,ACTB,ENSG00000075624,0.0017535825099731,5.418845959296334e-32,8.304768493047297e-30,401,1,29.080672469605535
TFDP2,4223,TFDP2,ENSG00000114126,0.0017390310143431,0.0048059714041461,0.0413566926651679,24,1,1.383454199476476
TSPO,2237,PK18,ENSG00000100300,0.001728546016273,2.6375004388934742e-09,1.0364507219212161e-07,210,1,6.98445134162265
TRAPPC2B,18755,SEDLP,ENSG00000256060,0.0017277592649826,1.3861187227177845e-05,0.0002870710744655,65,1,3.542010565193802
RPL36,6154,EL36,ENSG00000130255,0.0017271000250913,4.131292403789656e-26,5.540063113481928e-24,401,1,23.25648528767576
CAPN10,8112,NIDDM1,ENSG00000142330,0.0017065931413624,0.0001861543229257,0.0028009306821139,37,1,2.5526976390336045
AKT1S1,17219,LOBE,ENSG00000204673,0.0017021992802619,0.0031207601493267,0.029367995510506,25,1,1.5321256948947881
KARS1,926,DFNB89,ENSG00000065427,0.0016964434856368,0.0001855915744168,0.002796385407786,62,1,2.5534029727905456
TBC1D5,6348,TBC1D5,ENSG00000131374,0.0016907011823994,6.210460575083757e-08,1.936797123531934e-06,126,1,5.712915868565878
RAB11FIP2,3398,RAB11-FIP2,ENSG00000107560,0.001682702542805,0.0001807289792422,0.0027385035159764,41,1,2.5624866971422917
RPL7A,8944,TRUP,ENSG00000148303,0.0016803263796302,4.027366247034521e-24,4.909725579339357e-22,399,1,21.308942781341234
MMAB,7713,CFAP23,ENSG00000139428,0.001677427320711,0.000820577864966,0.0099023164627173,31,1,2.004263198402871
TPI1,3891,TPID,ENSG00000111669,0.0016701218697267,2.6409505351784947e-19,2.5083255093360232e-17,296,1,16.60061610510793
ASPSCR1,12419,TUG,ENSG00000169696,0.0016624505321184,0.00459412567241,0.0400493020410104,33,1,1.3974050481784719
TMEM14A,2046,TMEM14A,ENSG00000096092,0.001658472655849,0.0001781160931069,0.0027181073212677,44,1,2.5657333996586424
EXOC6,7522,EXOC6,ENSG00000138190,0.00165836714829,0.0028860373050552,0.0278179768271628,48,1,1.55567445898632
RPL34,3638,RPL34,ENSG00000109475,0.0016569832799737,3.872539819903152e-20,3.8467228877704654e-18,401,1,17.414909098498722
UBE4B,6280,UBE4B,ENSG00000130939,0.0016554075810644,0.0005931169995698,0.0075524852230547,45,1,2.121910115780214
SNX14,6947,SNX14,ENSG00000135317,0.0016537287169032,0.0006602665739031,0.0082404826479466,45,1,2.0840473507784565
CBFA2T2,1430,EHT,ENSG00000078699,0.001633758842945,0.0045023893412443,0.0394299043696892,35,1,1.4041742762305214
KIF1B,728,NBLST1,ENSG00000054523,0.0016252782195806,0.0032818122673497,0.0307092855469421,20,1,1.5127302873221533
STRN3,16323,S/G2NA,ENSG00000196792,0.0016200539408897,0.0041610580785954,0.0369229371936908,49,1,1.432703758451271
CD44,457,MDU2,ENSG00000026508,0.0016179934869864,1.2463602095622573e-23,1.4693354206795489e-21,349,1,20.832879051914297
TOMM6,17701,TOM6,ENSG00000214736,0.0016167050470476,5.815119469612811e-10,2.48544229760981e-08,184,1,7.6045963150518565
RTN4,4370,RTN4-C,ENSG00000115310,0.0016106265155892,7.639369645301458e-08,2.3550332630687943e-06,133,1,5.628002954409731
TAFAZZIN,2615,BTHS,ENSG00000102125,0.0016085616719554,2.537722975432189e-05,0.0004932009434861,71,1,3.3069761012765997
SNRPD1,11810,SNRPD,ENSG00000167088,0.0016082740358767,1.4488920762695317e-07,4.293843700060644e-06,124,1,5.3671537683386665
SH3BGRL3,8155,TIP-B1,ENSG00000142669,0.0016082718774869,2.439520865489332e-15,1.7217881476953654e-13,385,1,12.764020286068757
LLPH,7687,C12ORF31,ENSG00000139233,0.0015981437431441,6.242727006099579e-05,0.0010925281455372,63,1,2.9615673659877046
NCBP3,1256,NCBP3,ENSG00000074356,0.0015883001319149,0.0029359687453114,0.028022306672332,57,1,1.552496118378104
ZBTB5,12216,ZBTB5,ENSG00000168795,0.0015818974375724,0.0016440426442793,0.0177437519998282,25,1,1.7509545411824492
SNAPC2,2998,SNAPC2,ENSG00000104976,0.0015706054400652,0.0049390710930361,0.0422538713605197,32,1,1.3741334942057264
PIK3C3,1409,HVPS34,ENSG00000078142,0.0015654622557315,0.0018120481862081,0.0192662566319531,47,1,1.7152026590867682
SUN1,11264,UNC84A,ENSG00000164828,0.001552583730739,0.0046328624437933,0.0403092849124206,23,1,1.3945949061720406
YIF1B,11941,FINGER8,ENSG00000167645,0.0015503539015417,0.002005807628943,0.0210757142441737,46,1,1.6762176984566157
MARCHF7,7190,AXO,ENSG00000136536,0.0015416505341311,6.7633514922544035e-09,2.484836808524152e-07,131,1,6.604702128252459
RFFL,1977,RNF189,ENSG00000092871,0.0015415569678658,6.759804891527049e-06,0.0001517137800759,84,1,3.8189749707022216
PPP3CA,7640,IECEE,ENSG00000138814,0.0015377342635023,1.2296919014549854e-11,6.164548934022936e-10,226,1,9.210098695650823
SMIM7,17637,C19ORF42,ENSG00000214046,0.0015371225096962,0.0001187997940159,0.0019136399252302,55,1,2.718139776693416
EBNA1BP2,4660,NOBP,ENSG00000117395,0.0015347354114055,0.0023858089333168,0.0238725205495634,40,1,1.6221017241446682
AIMP1,11022,AIMP1,ENSG00000164022,0.0015309852712294,3.155660133550299e-05,0.0005983274905296,85,1,3.223061042768795
SENP6,4062,SSP1,ENSG00000112701,0.0015282437205314,2.6208849241029027e-08,8.885317237823198e-07,140,1,6.05132706170488
BEX4,2655,BEXL1,ENSG00000102409,0.0015218393542827,0.0037148897080538,0.0336315078379762,39,1,1.4732536610519198
MTFR1,987,FAM54A2,ENSG00000066855,0.001519123437228,0.0054033271677288,0.0454230241049208,27,1,1.3427239553571544
CSMD1,14801,CSMD1,ENSG00000183117,0.0015186804991502,0.0049119927682892,0.0420893437845102,39,1,1.375827845289939
PIN1,5845,DOD,ENSG00000127445,0.0015182414976488,1.3916536361565847e-06,3.496407543018229e-05,119,1,4.456377951504363
RNF111,9952,HRNF111,ENSG00000157450,0.0015168898936473,0.0006217005102991,0.0078281726226405,66,1,2.106339606080768
COP1,8229,FAP78,ENSG00000143207,0.0015165365926206,0.0002989219907819,0.0042139751867388,73,1,2.3753080259880384
EMC8,6323,C16ORF2,ENSG00000131148,0.0015152683763793,0.0028994414998399,0.027860526146419,33,1,1.5550106861773534
CNIH4,8347,CNIH-4,ENSG00000143771,0.0015127157260264,0.000815776446108,0.0098712540225299,56,1,2.005627672004112
RHOC,9718,ARH9,ENSG00000155366,0.0015103289028674,6.307688489534707e-10,2.685273099830489e-08,209,1,7.5710115387473245
SGK3,2864,SGKL,ENSG00000104205,0.0015034548154002,4.162483941346856e-05,0.0007633355166285,76,1,3.1172845302072583
TIMM9,2325,TIMM9,ENSG00000100575,0.0014989979565143,0.0012879959957938,0.0145601907722618,60,1,1.8368329347209331
BORCS7,11615,BORCS7,ENSG00000166275,0.0014979527034658,0.000124402882314,0.0019860031569421,47,1,2.702020065487443
ATP5F1D,2092,ATP5F1D,ENSG00000099624,0.0014964189500577,1.0386556971202683e-11,5.280899677111962e-10,248,1,9.277292082860026
AKT3,4621,STK-2,ENSG00000117020,0.0014910225737963,1.3485922427326912e-06,3.396173140853594e-05,151,1,4.469010177026279
STX12,4716,STX12,ENSG00000117758,0.0014886944309661,0.0003712371385626,0.0050349330246522,38,1,2.2980063021148185
LGALS3,6432,MAC2,ENSG00000131981,0.0014862168174219,4.176831520051501e-08,1.3537476902450903e-06,211,1,5.868462271356221
G6PD,10287,G6PD,ENSG00000160211,0.0014857984072453,0.0036102917167825,0.0328031055985917,37,1,1.4840850379808845
THG1L,4123,HTHG1,ENSG00000113272,0.001484193879625,0.0054234810579385,0.0455135719395818,23,1,1.3418590793963556
ENY2,5015,ENY2,ENSG00000120533,0.0014768515314374,1.7118759657255456e-08,5.943367430518981e-07,140,1,6.225967419983383
VTI1A,9284,VTI1RP2,ENSG00000151532,0.0014709090485292,0.0003024289597264,0.0042578187400854,85,1,2.370812830886489
EFCAB2,16969,CFAP200,ENSG00000203666,0.0014666710344571,0.0013907846798763,0.0155097069082256,63,1,1.8093964091072852
BTN2A1,4069,BTN2.1,ENSG00000112763,0.0014663275617819,0.0029733470695353,0.0283035202856927,39,1,1.548159545197569
PSMA4,575,HC9,ENSG00000041357,0.0014657988280489,0.000287054602533,0.0040680604702433,69,1,2.3906126000713686
NDUFAF4,5340,MC1DN15,ENSG00000123545,0.0014637648578613,8.034196566389385e-05,0.0013702839549161,62,1,2.863189427533456
TMEM115,5714,PL6,ENSG00000126062,0.001463097488058,0.0051379187855157,0.0436072727302313,29,1,1.3604410739605746
TMEM106B,3285,HLD16,ENSG00000106460,0.0014590703778796,0.0004427862283498,0.005871706622666,63,1,2.231235651889715
SRSF9,3920,SRSF9,ENSG00000111786,0.0014574232200781,6.192680486022199e-09,2.2829923111356066e-07,180,1,6.641495551162853
MRPL50,7263,ML50,ENSG00000136897,0.0014552323354615,0.0008146377515857,0.0098712540225299,45,1,2.005627672004112
EEF2,11947,EF2,ENSG00000167658,0.00145329489553,1.3595947701006796e-17,1.1219794379723145e-15,377,1,14.950015102132431
NEK1,7391,NY-REN-55,ENSG00000137601,0.0014441280202432,0.0011840853605956,0.0135569559748875,55,1,1.8678378142828727
CMTM3,7922,CKLFSF3,ENSG00000140931,0.0014371696743182,1.078810379262454e-07,3.269343996815708e-06,128,1,5.485539381022892
TRPC4AP,2403,TRPC4AP,ENSG00000100991,0.0014357499100945,0.0006816224469858,0.0084732857604457,77,1,2.0719481468219625
DDX5,3535,HLR1,ENSG00000108654,0.0014352661770159,3.012072081117888e-18,2.6059281682445723e-16,381,1,15.584037559676757
YTHDC2,614,HYTHDC2,ENSG00000047188,0.0014350283248671,0.0004370747910326,0.0058103325380396,58,1,2.2357990112752764
ATXN3,973,ATX3,ENSG00000066427,0.0014264716042412,0.0035901615611979,0.0327086553011552,45,1,1.4853373099652778
RGS19,12868,RGS19,ENSG00000171700,0.001425576126464,8.885139427492059e-06,0.0001929550116966,107,1,3.714543936844272
MRPL3,4276,MRL3,ENSG00000114686,0.0014247352159336,0.0001408396261821,0.0022121925471193,76,1,2.6551770751466717
FAR1,16525,SDR10E1,ENSG00000197601,0.00142203271389,0.0011197831666121,0.012917240657436,54,1,1.8888302491300941
BRIX1,4150,BXDC2,ENSG00000113460,0.0014203880727291,0.0007824492724626,0.0095496197895102,50,1,2.020013919160208
EIF4G3,1285,EIF4G3,ENSG00000075151,0.0014177019882008,5.493390335496455e-05,0.0009773315343151,123,1,3.009958088175276
PFDN1,4098,PFD1,ENSG00000113068,0.001414686003152,0.000164203516645,0.0025237468862,68,1,2.5979542038806933
POLR2K,8883,POLR2K,ENSG00000147669,0.0014136091062107,2.6255085424962286e-08,8.885317237823198e-07,159,1,6.05132706170488
DYNC1LI2,7032,DNCLI2,ENSG00000135720,0.0014124848651436,0.0023152333112566,0.0233657788929081,53,1,1.6314197372909043
KHNYN,2295,KIAA0323,ENSG00000100441,0.0014091331151223,0.0048901380160166,0.0419355720510207,31,1,1.3774174283134555
DCK,9798,DCK,ENSG00000156136,0.0014070637646268,0.0023899223592683,0.0238725205495634,61,1,1.6221017241446682
CD63,6967,MLA1,ENSG00000135404,0.0014043232751271,4.286953081875376e-08,1.3810940739447155e-06,189,1,5.859776738218188
TRIM44,11625,DIPB,ENSG00000166326,0.0014024838192822,0.0003541984796522,0.004884114768264,73,1,2.311214139436792
ATP2B1,1137,MRD66,ENSG00000070961,0.0013978208961157,2.8100483208561086e-06,6.774426603627941e-05,145,1,4.1691274581537545
TSR3,190,C16ORF42,ENSG00000007520,0.0013964621143208,0.0002412402970381,0.0035115683943356,72,1,2.4544988684713083
DPF2,6705,CSS7,ENSG00000133884,0.0013952409712279,0.0013197591287915,0.0148410649199953,41,1,1.8285349351564328
ORMDL1,5984,ORMDL1,ENSG00000128699,0.0013921608991712,9.734134793958856e-05,0.0016140308820647,107,1,2.792088159959686
ZDHHC14,13503,NEW1CP,ENSG00000175048,0.0013900320913832,0.0060348766710175,0.0496869968738879,59,1,1.3037572516044953
IMMP2L,15153,IMMP2L,ENSG00000184903,0.0013865432645901,0.0003968563531717,0.0053351816501583,83,1,2.2728507893007355
SENP5,4836,SENP5,ENSG00000119231,0.0013843118571318,0.0013982505364273,0.0155606138535193,52,1,1.8079732744454546
NICOL1,18397,C4ORF48,ENSG00000243449,0.00138175965232,1.6527400757330288e-05,0.0003377256291897,170,1,3.4714359805451815
TCEAL4,6634,WEX7,ENSG00000133142,0.001379987431897,0.0046540909513913,0.0404611731981574,36,1,1.3929615287303394
SRP9,8340,SRP9,ENSG00000143742,0.0013793198166379,4.371061162060386e-07,1.2023780550406107e-05,157,1,4.919958958786535
PHF14,3283,PHF14,ENSG00000106443,0.0013788596227549,0.0006516615737782,0.0081575558500498,69,1,2.08843994416768
PICALM,1243,CLTH,ENSG00000073921,0.0013769275974482,3.913325458562633e-05,0.0007238302675768,96,1,3.1403632604558585
COX7C,5820,COX7C,ENSG00000127184,0.0013760004892985,7.150370447741502e-15,4.917254754062233e-13,367,1,12.308277291116502
GAR1,3642,NOLA1,ENSG00000109534,0.0013727508485317,0.0018770715374276,0.0198591947273411,44,1,1.7020383657380505
COPS4,7596,SGN4,ENSG00000138663,0.0013717696394609,0.0035916103602498,0.0327086553011552,46,1,1.4853373099652778
TNF,18099,TNF-ALPHA,ENSG00000232810,0.0013709634444431,3.5934907197581424e-08,1.186183644355857e-06,152,1,5.92584806851291
HINT1,12391,PKCI-1,ENSG00000169567,0.0013708966229692,8.902230700677147e-15,5.968945684804026e-13,346,1,12.224102373009352
ATP6V1F,5953,ATP6V1F,ENSG00000128524,0.0013667590076654,5.043320062576731e-06,0.0001168568847328,142,1,3.9323456956518714
TCERG1,4177,URN1,ENSG00000113649,0.0013611747629263,8.158915990932541e-05,0.0013871450198213,88,1,2.857878133003258
YLPM1,4875,ZAP3,ENSG00000119596,0.001358999353316,0.000370794728244,0.0050349330246522,72,1,2.2980063021148185
ASAP1,9511,CENTB4,ENSG00000153317,0.0013546839055388,0.0003306225229619,0.0045944539201246,99,1,2.337766099853486
